name,category,city,lat,lon,source
Ramdevnagar road,Road,Ahmedabad,23.021615,72.512329,OSM
Ramdevnagar road,Road,Ahmedabad,23.021699,72.512175,OSM
Vijubhai Dave Marg,Road,Ahmedabad,23.014789,72.556605,OSM
lal bahadur shashtri road,Road,Ahmedabad,23.024275,72.520503,OSM
VIP Road,Road,Ahmedabad,23.010672,72.468446,OSM
Corporate road,Road,Ahmedabad,23.016369,72.506504,OSM
Corporate road,Road,Ahmedabad,23.012798,72.506705,OSM
Chhanalal Joshi Marg,Road,Ahmedabad,23.018673,72.494474,OSM
Chhanalal Joshi Marg,Road,Ahmedabad,23.018851,72.49452,OSM
120 Feet Ring Road,Road,Ahmedabad,23.009079,72.548501,OSM
Sanathal Telav Road,Road,Ahmedabad,22.965941,72.47352,OSM
Service road - Sarkhej Gandhinagar Highway,Road,Ahmedabad,23.00433,72.500581,OSM
Service road - Sarkhej Gandhinagar Highway,Road,Ahmedabad,23.023319,72.506591,OSM
Prahlad Nagar,Road,Ahmedabad,22.998119,72.502625,OSM
Purshottam Malvankar Marg,Road,Ahmedabad,23.023768,72.566726,OSM
Netaji Subhash Chandra Road,Road,Ahmedabad,23.020945,72.560434,OSM
Surendra Mangaldas Road,Road,Ahmedabad,23.022301,72.570986,OSM
Ashram Road,Road,Ahmedabad,23.018089,72.568127,OSM
Ashram Road,Road,Ahmedabad,23.022565,72.57128,OSM
100 Ft. Road / Anand nagar road,Road,Ahmedabad,23.014155,72.528246,OSM
100 Ft. Road,Road,Ahmedabad,23.014081,72.528255,OSM
Apang Manav Mandal,Road,Ahmedabad,23.023056,72.540205,OSM
Apang Manav Mandal,Road,Ahmedabad,23.024694,72.540399,OSM
Apang Manav Mandal Road,Road,Ahmedabad,23.025395,72.540558,OSM
Bhudarpura Road,Road,Ahmedabad,23.014299,72.545889,OSM
Bhudarpura Road,Road,Ahmedabad,23.015072,72.547579,OSM
Bhudarpura Road,Road,Ahmedabad,23.014741,72.547247,OSM
Bhudarpura Road,Road,Ahmedabad,23.018063,72.551146,OSM
Bhudarpura Road,Road,Ahmedabad,23.015225,72.547666,OSM
Bhudarpura Road,Road,Ahmedabad,23.015867,72.5484,OSM
Bhudarpura Road,Road,Ahmedabad,23.018423,72.551625,OSM
Telav-Guma Road,Road,Ahmedabad,23.009122,72.442183,OSM
Corporate road,Road,Ahmedabad,22.999831,72.501406,OSM
Netaji Subhash Chandra Road,Road,Ahmedabad,23.020057,72.560805,OSM
Paldi Underpass,Road,Ahmedabad,23.01867,72.561316,OSM
Mumatpura Flyover,Road,Ahmedabad,23.014052,72.479356,OSM
Sabarmati Riverfront road,Road,Ahmedabad,23.014693,72.572933,OSM
Sabarmati Riverfront road,Road,Ahmedabad,23.014853,72.572959,OSM
Sabarmati Riverfront road,Road,Ahmedabad,23.014062,72.572728,OSM
Sabarmati Riverfront road,Road,Ahmedabad,23.014705,72.572853,OSM
Sabarmati Riverfront Road,Road,Ahmedabad,23.005939,72.568952,OSM
Sabarmati Riverfront Road,Road,Ahmedabad,23.005816,72.569028,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.953601,72.480383,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.953678,72.480494,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.939156,72.492858,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.939371,72.492739,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.938869,72.493504,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.938858,72.493317,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.9271,72.541732,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.926999,72.541629,OSM
120 Feet Circular Road,Road,Ahmedabad,22.995954,72.573315,OSM
Paldi Underpass,Road,Ahmedabad,23.016139,72.5627,OSM
Paldi Underpass,Road,Ahmedabad,23.016139,72.5627,OSM
Ashram Road,Road,Ahmedabad,23.024184,72.571304,OSM
Shivranjani Flyover,Road,Ahmedabad,23.021352,72.530288,OSM
Shivranjani Flyover,Road,Ahmedabad,23.021359,72.530135,OSM
Shyamprasad Mukharji Flyover,Road,Ahmedabad,23.012915,72.530753,OSM
Shyamprasad Mukharji Flyover,Road,Ahmedabad,23.012933,72.530837,OSM
Shyamprasad Mukharji Flyover,Road,Ahmedabad,23.006625,72.532887,OSM
Shyamprasad Mukharji Flyover,Road,Ahmedabad,23.006918,72.532831,OSM
Anjali Flyover,Road,Ahmedabad,23.00258,72.550903,OSM
Anjali Flyover,Road,Ahmedabad,23.002499,72.550927,OSM
Anjali Flyover,Road,Ahmedabad,23.008526,72.560941,OSM
Anjali Flyover,Road,Ahmedabad,23.008588,72.560909,OSM
Dharanidhar Flyover,Road,Ahmedabad,23.015838,72.544699,OSM
Dharanidhar Flyover,Road,Ahmedabad,23.015664,72.544584,OSM
Dharanidhar Flyover,Road,Ahmedabad,23.009374,72.548114,OSM
Dharanidhar Flyover,Road,Ahmedabad,23.00921,72.548171,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,22.958499,72.477452,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,22.95847,72.477367,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,22.971377,72.474258,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,22.971087,72.474219,OSM
NH8A,Road,Ahmedabad,22.986778,72.501639,OSM
H8A,Road,Ahmedabad,22.986903,72.501663,OSM
NH8A,Road,Ahmedabad,22.980339,72.493681,OSM
NH8A,Road,Ahmedabad,22.980083,72.493258,OSM
Flyover,Road,Ahmedabad,22.981899,72.493285,OSM
Sanand Chokdi Flyover,Road,Ahmedabad,22.982663,72.493357,OSM
Flyover,Road,Ahmedabad,22.975319,72.488485,OSM
Flyover,Road,Ahmedabad,22.975368,72.48836,OSM
Sanand Chokdi Flyover,Road,Ahmedabad,22.991502,72.496279,OSM
Sanand Chokdi Flyover,Road,Ahmedabad,22.992467,72.496418,OSM
Sanand Chokdi Flyover,Road,Ahmedabad,22.993357,72.4967,OSM
ISKCON Flyover,Road,Ahmedabad,23.022311,72.505914,OSM
ISKCON Flyover,Road,Ahmedabad,23.022019,72.50568,OSM
ISKCON Flyover,Road,Ahmedabad,23.021327,72.505467,OSM
Shantipura Flyover,Road,Ahmedabad,22.994879,72.472569,OSM
Shantipura Flyover,Road,Ahmedabad,22.994891,72.472446,OSM
Shantipura Flyover,Road,Ahmedabad,22.983477,72.471207,OSM
Shantipura Flyover,Road,Ahmedabad,22.983238,72.471074,OSM
Mumatpura Flyover,Road,Ahmedabad,23.005463,72.476156,OSM
Mumatpura Flyover,Road,Ahmedabad,23.005513,72.476026,OSM
Mumatpura Flyover,Road,Ahmedabad,23.014061,72.479221,OSM
Vakil Saheb Flyover,Road,Ahmedabad,23.020696,72.47901,OSM
Vakil Saheb Flyover,Road,Ahmedabad,23.020829,72.479095,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.913595,72.459544,OSM
Netaji Subhash Chandra Road,Road,Ahmedabad,23.019955,72.560752,OSM
Netaji Subhash Chandra Road,Road,Ahmedabad,23.019977,72.560836,OSM
Paldi Underpass,Road,Ahmedabad,23.016608,72.562258,OSM
Paldi Underpass,Road,Ahmedabad,23.016643,72.562345,OSM
Parimal Underpass,Road,Ahmedabad,23.018866,72.557722,OSM
Parimal Underpass,Road,Ahmedabad,23.018854,72.557631,OSM
Parimal Underpass,Road,Ahmedabad,23.014977,72.559045,OSM
Parimal Underpass,Road,Ahmedabad,23.015117,72.558871,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.924329,72.5457,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.924423,72.545778,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.927135,72.541312,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.927256,72.541622,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.925326,72.544297,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.928149,72.583051,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.928462,72.582566,OSM
Ashram Road,Road,Ahmedabad,23.024183,72.5714,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.950201,72.482262,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.951694,72.481707,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.948604,72.483463,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.951406,72.482073,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.987528,72.471286,OSM
Shantipura circle,Road,Ahmedabad,22.987528,72.471286,OSM
Shantipura circle,Road,Ahmedabad,22.987536,72.471592,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.987536,72.471592,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.972717,72.473322,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.982273,72.471018,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.981382,72.470962,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.982261,72.471142,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.981487,72.471088,OSM
Netaji Subhash Chandra Road,Road,Ahmedabad,23.011831,72.571381,OSM
Netaji Subhash Chandra Road,Road,Ahmedabad,23.011861,72.571221,OSM
Netaji Subhash Chandra Road,Road,Ahmedabad,23.011642,72.571912,OSM
Netaji Subhash Chandra Road,Road,Ahmedabad,23.011746,72.571368,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.945724,72.484879,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.939862,72.479281,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.939216,72.478723,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.939204,72.479233,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.94127,72.480996,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.930065,72.470976,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.928168,72.469353,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.928044,72.469768,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.936035,72.476544,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.917306,72.461293,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.945573,72.484643,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.945435,72.484039,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.945685,72.484252,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.925413,72.467591,OSM
Prahlad Nagar Road,Road,Ahmedabad,23.000412,72.504257,OSM
Prahlad Nagar Road,Road,Ahmedabad,23.00036,72.50431,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.924153,72.55257,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.903045,72.454466,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.904246,72.454968,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.903187,72.45396,OSM
Ahmedabad–Dholera Expressway,Road,Ahmedabad,22.903187,72.45396,OSM
Surendra Mangaldas Road,Road,Ahmedabad,23.020898,72.564192,OSM
Surendra Mangaldas Road,Road,Ahmedabad,23.021979,72.568238,OSM
Surendra Mangaldas Road,Road,Ahmedabad,23.02207,72.568273,OSM
Ellis Flyover,Road,Ahmedabad,23.023636,72.566988,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.923809,72.549577,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.923689,72.549578,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.987119,72.630801,OSM
Soni Ni Chawl Flyover,Road,Ahmedabad,23.020445,72.638328,OSM
Odhav Road,Road,Ahmedabad,23.02203,72.648936,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.986138,72.632508,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.986109,72.632258,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.984689,72.635023,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.988087,72.628849,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.983695,72.636758,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.981017,72.641423,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.983498,72.636827,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.985833,72.632756,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.982516,72.638538,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.979841,72.643188,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.97996,72.643256,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.968559,72.6631,OSM
Narol Sarkhej Road,Road,Ahmedabad,22.975102,72.561337,OSM
NH8,Road,Ahmedabad,22.999023,72.635017,OSM
Nathalal Jhagadia Bridge,Road,Ahmedabad,23.000025,72.610778,OSM
Swami Vivekananda Bridge,Road,Ahmedabad,23.022432,72.573557,OSM
Kankaria Road,Road,Ahmedabad,23.015589,72.595164,OSM
Danapith Road,Road,Ahmedabad,23.01772,72.586136,OSM
Sarangpur railway station road,Road,Ahmedabad,23.024689,72.603008,OSM
Sukharam Nagar Road,Road,Ahmedabad,23.01345,72.610568,OSM
Wadikaka Road,Road,Ahmedabad,23.01315,72.622213,OSM
Narol Sarkhej Road,Road,Ahmedabad,22.975001,72.561292,OSM
Fernandes Bridge,Road,Ahmedabad,23.024577,72.589789,OSM
Gandhi Road,Road,Ahmedabad,23.024933,72.593806,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,22.969372,72.660852,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.947518,72.649354,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.929472,72.591478,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.931237,72.608969,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,22.969372,72.660852,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.990348,72.664742,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.929443,72.594456,OSM
Aslali Circle,Road,Ahmedabad,22.929552,72.594918,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.938728,72.635921,OSM
Ahmedabad-Mehmdavad-Nadiad Road,Road,Ahmedabad,22.972023,72.642131,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.925159,72.568497,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.929824,72.601943,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.934621,72.621241,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.929351,72.591389,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.947574,72.649247,OSM
Sardar Patel Ring Road Flyover,Road,Ahmedabad,22.970167,72.660948,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.9613,72.658846,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.929548,72.594267,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.941206,72.640031,OSM
Sardar Patel Ring Road,Road,Ahmedabad,23.015483,72.670374,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.931369,72.608955,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.93439,72.620844,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.929706,72.601937,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.925262,72.568393,OSM
120 Circular Road,Road,Ahmedabad,23.0024,72.593107,OSM
120 Circular Road,Road,Ahmedabad,23.003257,72.596594,OSM
Bhaipura Road,Road,Ahmedabad,22.999185,72.619728,OSM
Gayatri Dairy Road,Road,Ahmedabad,23.003567,72.614807,OSM
Madrasi Mandir Road,Road,Ahmedabad,23.002007,72.616548,OSM
Mansarovar Road,Road,Ahmedabad,22.997939,72.616218,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.966389,72.660101,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.961282,72.658973,OSM
Sardar Bridge,Road,Ahmedabad,23.010795,72.577058,OSM
Sardar Bridge,Road,Ahmedabad,23.011731,72.571931,OSM
120 Feet Circular Road,Road,Ahmedabad,23.000276,72.583851,OSM
Lalbhai Kundiwala Marg,Road,Ahmedabad,22.998282,72.587349,OSM
Lalbhai Kundiwala Marg,Road,Ahmedabad,22.998565,72.5869,OSM
120 Feet Circular Road,Road,Ahmedabad,22.996106,72.572912,OSM
Danilimda Road,Road,Ahmedabad,22.996976,72.584874,OSM
Lalbhai Kundiwala Marg,Road,Ahmedabad,23.001952,72.586665,OSM
120 Circular Road,Road,Ahmedabad,23.002652,72.593546,OSM
Ashok Bhatt Flyover,Road,Ahmedabad,23.010049,72.580995,OSM
Ashok Bhatt Flyover,Road,Ahmedabad,23.010171,72.581278,OSM
Jamalpur Road,Road,Ahmedabad,23.016608,72.583381,OSM
Narol Circle,Road,Ahmedabad,22.972487,72.588292,OSM
Jashoda Nagar Flyover,Road,Ahmedabad,22.983121,72.622807,OSM
Ramrajya Flyover,Road,Ahmedabad,23.014039,72.638341,OSM
NH8,Road,Ahmedabad,22.993228,72.633173,OSM
Ramrajya Flyover,Road,Ahmedabad,23.014127,72.638569,OSM
Swami Bapa Smruti Mandir Road,Road,Ahmedabad,22.976736,72.609697,OSM
Isanpur Flyover,Road,Ahmedabad,22.976198,72.601695,OSM
Amraiwadi Road,Road,Ahmedabad,23.008082,72.627805,OSM
Shri Khandubhai Desai Marg,Road,Ahmedabad,23.011281,72.617581,OSM
Khokhra Road,Road,Ahmedabad,23.006845,72.61054,OSM
Shri Khandubhai Desai Marg,Road,Ahmedabad,23.006169,72.613496,OSM
Shri Khandubhai Desai Marg,Road,Ahmedabad,23.006076,72.613666,OSM
Khokhra Road,Road,Ahmedabad,23.001901,72.620977,OSM
Khokhra Junction,Road,Ahmedabad,23.001792,72.618896,OSM
Ramkrishna Parmarth Marg,Road,Ahmedabad,22.996629,72.619166,OSM
Khokhra Road,Road,Ahmedabad,23.001957,72.620981,OSM
Lal Bahadur Shastri Marg,Road,Ahmedabad,22.994296,72.622196,OSM
CTM Flyover 1,Road,Ahmedabad,22.992694,72.633002,OSM
Hatkeshwar Khokhra Flyover,Road,Ahmedabad,22.999022,72.624478,OSM
Hatkeshwar Khokhra Flyover,Road,Ahmedabad,22.999121,72.624511,OSM
Shri Khandubhai Desai Marg,Road,Ahmedabad,23.011305,72.617529,OSM
Taj Mohammad Khan Pathan Road,Road,Ahmedabad,23.020685,72.62227,OSM
Anupam Bridge | Kankaria Railway Overbridge,Road,Ahmedabad,23.007102,72.609319,OSM
Rakhial Road,Road,Ahmedabad,23.020056,72.633776,OSM
Odhav Road,Road,Ahmedabad,23.021579,72.644753,OSM
Rakhial Road,Road,Ahmedabad,23.021813,72.622092,OSM
Odhav Road,Road,Ahmedabad,23.021403,72.644659,OSM
Rakhial Road,Road,Ahmedabad,23.020149,72.633773,OSM
Soni Ni Chawl Flyover,Road,Ahmedabad,23.020582,72.638324,OSM
Sarangpur Flyover,Road,Ahmedabad,23.020883,72.601756,OSM
Rakhial Road,Road,Ahmedabad,23.021887,72.612164,OSM
Rakhial Road,Road,Ahmedabad,23.022018,72.613203,OSM
Rajpur Gomtipur Road,Road,Ahmedabad,23.014492,72.607117,OSM
Rakhial Road,Road,Ahmedabad,23.021926,72.622135,OSM
Odhav Road,Road,Ahmedabad,23.02213,72.648907,OSM
Anupam Bridge | Kankaria Railway Overbridge,Road,Ahmedabad,23.007523,72.608077,OSM
Khokhra Road,Road,Ahmedabad,23.004712,72.615413,OSM
Khokhra Road,Road,Ahmedabad,23.004709,72.615278,OSM
Khokhra Road,Road,Ahmedabad,23.008695,72.605618,OSM
Vatwa Road,Road,Ahmedabad,23.000917,72.603492,OSM
Lala Lajpat Rai Marg,Road,Ahmedabad,22.997277,72.606283,OSM
Guruji Flyover,Road,Ahmedabad,22.987577,72.616096,OSM
Guruji Flyover,Road,Ahmedabad,22.987512,72.61612,OSM
Lal Bahadur Shastri Marg,Road,Ahmedabad,22.992491,72.621046,OSM
Shah Alam Road,Road,Ahmedabad,22.991664,72.585837,OSM
Isanpur Flyover,Road,Ahmedabad,22.97618,72.60166,OSM
Vatva-1 Road,Road,Ahmedabad,22.97431,72.630252,OSM
Nathalal Jhagadia Bridge,Road,Ahmedabad,22.999956,72.610708,OSM
CTM Flyover 2,Road,Ahmedabad,22.992195,72.632731,OSM
CTM Flyover 2,Road,Ahmedabad,22.989726,72.630439,OSM
Rakhial Road,Road,Ahmedabad,23.020285,72.627934,OSM
Rakhial Road,Road,Ahmedabad,23.020179,72.627923,OSM
RTO Road,Road,Ahmedabad,22.994433,72.651337,OSM
Swami Vivekananda Bridge,Road,Ahmedabad,23.022591,72.573557,OSM
Swami Vivekananda Road,Road,Ahmedabad,23.016758,72.592179,OSM
Kankaria Road,Road,Ahmedabad,23.01141,72.59775,OSM
Swami Vivekananda Road,Road,Ahmedabad,23.020436,72.585288,OSM
Astodia Darwaza cross road,Road,Ahmedabad,23.016718,72.590985,OSM
Swami Vivekananda Road,Road,Ahmedabad,23.01688,72.591945,OSM
Rakhial Road,Road,Ahmedabad,23.022769,72.598983,OSM
Vatwa Road,Road,Ahmedabad,22.989361,72.60376,OSM
Odhav Road,Road,Ahmedabad,23.024753,72.666793,OSM
Odhav Road,Road,Ahmedabad,23.024528,72.666095,OSM
Odhav Road,Road,Ahmedabad,23.023,72.655305,OSM
Odhav Road,Road,Ahmedabad,23.022862,72.65376,OSM
Vatwa Road,Road,Ahmedabad,22.986582,72.602927,OSM
Lambha Mandir Road,Road,Ahmedabad,22.931725,72.566494,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.953415,72.690482,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.951416,72.694502,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.951214,72.694582,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.950858,72.695525,OSM
Uttam nagar park road,Road,Ahmedabad,22.991536,72.606778,OSM
120 Circular Road,Road,Ahmedabad,22.997158,72.578537,OSM
120 Feet Circular Road,Road,Ahmedabad,23.000406,72.583789,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.949023,72.698617,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.949158,72.698677,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.951214,72.694582,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.942138,72.71138,OSM
Lala Lajpat Rai Marg,Road,Ahmedabad,22.997516,72.603708,OSM
Punit Nagar Road,Road,Ahmedabad,22.973363,72.62254,OSM
Vatwa Road,Road,Ahmedabad,22.980904,72.602484,OSM
Vatwa Flyover,Road,Ahmedabad,22.961964,72.627795,OSM
Punit Nagar Road,Road,Ahmedabad,22.983306,72.614023,OSM
Punit Nagar Road,Road,Ahmedabad,22.980533,72.617569,OSM
Jashoda Nagar Railway Bridge,Road,Ahmedabad,22.981425,72.61914,OSM
Jashoda Nagar Railway Bridge,Road,Ahmedabad,22.981409,72.619472,OSM
Swami Bapa Smruti Mandir Road,Road,Ahmedabad,22.972345,72.613665,OSM
Danilimda Road,Road,Ahmedabad,22.998819,72.583413,OSM
Vatwa Road,Road,Ahmedabad,22.99409,72.604009,OSM
Vatwa Road,Road,Ahmedabad,22.993666,72.604069,OSM
Vatwa Road,Road,Ahmedabad,22.989432,72.603848,OSM
Lala Lajpat Rai Marg,Road,Ahmedabad,23.003056,72.598095,OSM
Gandhi Road,Road,Ahmedabad,23.024445,72.588675,OSM
Sukharam Nagar Road,Road,Ahmedabad,23.013183,72.622963,OSM
Sarangpur railway station road,Road,Ahmedabad,23.026333,72.609064,OSM
Tankshal Road,Road,Ahmedabad,23.024419,72.589772,OSM
Swami Vivekananda Road,Road,Ahmedabad,23.016738,72.591418,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.987604,72.664661,OSM
Sardar Patel Ring Road,Road,Ahmedabad,23.001745,72.666648,OSM
Vatva phase -2 road,Road,Ahmedabad,22.960519,72.632885,OSM
Vatva phase -2 road,Road,Ahmedabad,22.956101,72.634074,OSM
Vatva rd phase-II,Road,Ahmedabad,22.958682,72.635199,OSM
Vatva rd,Road,Ahmedabad,22.959495,72.638486,OSM
Vatva rd phase-II ROAD,Road,Ahmedabad,22.956482,72.640502,OSM
Vatva railway station road,Road,Ahmedabad,22.95626,72.631152,OSM
Rabari colony road,Road,Ahmedabad,23.00275,72.63442,OSM
Sabarmati Riverfront Road,Road,Ahmedabad,23.016159,72.578078,OSM
Sabarmati River front Road,Road,Ahmedabad,23.016741,72.578156,OSM
Sabarmati Riverfront Road,Road,Ahmedabad,23.002479,72.571035,OSM
Aslali Circle,Road,Ahmedabad,22.929479,72.595635,OSM
Aslali Circle,Road,Ahmedabad,22.929209,72.595362,OSM
Aslali Circle,Road,Ahmedabad,22.929266,72.595071,OSM
Aslali Circle,Road,Ahmedabad,22.929764,72.595535,OSM
Aslali Circle,Road,Ahmedabad,22.929861,72.595333,OSM
Aslali Circle,Road,Ahmedabad,22.929773,72.595035,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.969215,72.661684,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.973999,72.653377,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.974352,72.662196,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.975778,72.662094,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.95882,72.68072,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.955772,72.686377,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.963446,72.671822,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.95868,72.680685,OSM
Ahmadabad Vadodara Expressway,Road,Ahmedabad,22.941997,72.711344,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.935363,72.624924,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.942324,72.64242,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.95005,72.651397,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.950103,72.650866,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.96093,72.659006,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.962589,72.658996,OSM
Sardar Patel Ring Road,Road,Ahmedabad,23.032249,72.67565,OSM
Gayatri Dairy Road,Road,Ahmedabad,23.002237,72.614085,OSM
Sabarmati River front Road,Road,Ahmedabad,23.007224,72.574536,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.98507,72.664082,OSM
Odhav Ring Road Flyover,Road,Ahmedabad,23.025107,72.673015,OSM
Sardar Patel Ring Road,Road,Ahmedabad,23.022339,72.672391,OSM
Sardar Patel Ring Road,Road,Ahmedabad,23.022734,72.672123,OSM
Odhav Ring Road Flyover,Road,Ahmedabad,23.025215,72.672911,OSM
Lala Lajpat Rai Marg,Road,Ahmedabad,23.000431,72.600388,OSM
Amraiwadi Road,Road,Ahmedabad,23.010364,72.612085,OSM
Tankshal Road,Road,Ahmedabad,23.022037,72.58994,OSM
Gandhi Road,Road,Ahmedabad,23.024335,72.587082,OSM
Odhav Road,Road,Ahmedabad,23.021933,72.648072,OSM
Odhav Road,Road,Ahmedabad,23.022032,72.648144,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.929637,72.593504,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.92925,72.592566,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.929205,72.590995,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.929598,72.590758,OSM
Sardar Patel Ring Road,Road,Ahmedabad,22.929589,72.591274,OSM
